img1_path,img2_path,true_label
/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/50.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/51.jpg,1
/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/52.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/53.jpg,1
/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/54.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/55.jpg,1
/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/56.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/57.jpg,1
/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/58.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/59.jpg,1
/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/60.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/61.jpg,1
/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/62.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/63.jpg,1
/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/64.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/65.jpg,1
/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/66.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/67.jpg,1
/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/68.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/69.jpg,1
/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/70.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/71.jpg,1
/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/72.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/73.jpg,1
/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/74.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/75.jpg,1
/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/76.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/77.jpg,1
/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/78.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/79.jpg,1
/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/80.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/81.jpg,1
/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/82.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/83.jpg,1
/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/84.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/85.jpg,1
/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/86.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/87.jpg,1
/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/88.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/89.jpg,1
/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/90.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/91.jpg,1
/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/92.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/93.jpg,1
/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/94.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/95.jpg,1
/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/96.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/97.jpg,1
/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/98.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/99.jpg,1
/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/100.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/101.jpg,1
/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/102.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/103.jpg,1
/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/104.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/105.jpg,1
/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/106.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/107.jpg,1
/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/108.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/109.jpg,1
/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/110.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/111.jpg,1
/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/112.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/113.jpg,1
/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/114.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/115.jpg,1
/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/116.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/117.jpg,1
/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/118.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/119.jpg,1
/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/120.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/121.jpg,1
/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/122.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/123.jpg,1
/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/124.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/125.jpg,1
/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/126.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/127.jpg,1
/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/128.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/129.jpg,1
/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/130.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/131.jpg,1
/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/132.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/133.jpg,1
/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/134.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/135.jpg,1
/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/136.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/137.jpg,1
/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/138.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/139.jpg,1
/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/140.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/141.jpg,1
/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/142.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/143.jpg,1
/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/144.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/145.jpg,1
/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/146.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/147.jpg,1
/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/148.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/149.jpg,1
/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/150.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/151.jpg,1
/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/152.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/153.jpg,1
/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/154.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/155.jpg,1
/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/156.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/157.jpg,1
/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/158.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/159.jpg,1
/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/160.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/161.jpg,1
/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/162.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/163.jpg,1
/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/164.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/165.jpg,1
/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/166.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/167.jpg,1
/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/168.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/169.jpg,1
/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/170.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/171.jpg,1
/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/172.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/173.jpg,1
/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/174.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/175.jpg,1
/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/176.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/177.jpg,1
/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/178.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/179.jpg,1
/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/180.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/181.jpg,1
/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/182.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/183.jpg,1
/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/184.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/185.jpg,1
/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/186.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/187.jpg,1
/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/188.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/189.jpg,1
/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/190.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/191.jpg,1
/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/192.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/193.jpg,1
/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/194.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/195.jpg,1
/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/196.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/197.jpg,1
/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/198.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/199.jpg,1
/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/200.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/201.jpg,1
/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/202.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/203.jpg,1
/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/204.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/205.jpg,1
/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/206.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/207.jpg,1
/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/208.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/209.jpg,1
/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/210.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/211.jpg,1
/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/212.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/213.jpg,1
/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/214.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/215.jpg,1
/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/216.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/217.jpg,1
/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/218.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/219.jpg,1
/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/220.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/221.jpg,1
/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/222.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/223.jpg,1
/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/224.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/225.jpg,1
/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/226.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/227.jpg,1
/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/228.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/229.jpg,1
/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/230.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/231.jpg,1
/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/232.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/233.jpg,1
/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/234.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/235.jpg,1
/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/236.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/237.jpg,1
/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/238.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/239.jpg,1
/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/240.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/241.jpg,1
/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/242.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/243.jpg,1
/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/244.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/245.jpg,1
/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/246.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/247.jpg,1
/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/248.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/249.jpg,1
/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/250.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/251.jpg,1
/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/252.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/253.jpg,1
/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/254.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/255.jpg,1
/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/256.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/257.jpg,1
/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/258.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/259.jpg,1
/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/260.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/261.jpg,1
/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/262.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/263.jpg,1
/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/264.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/265.jpg,1
/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/266.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/267.jpg,1
/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/268.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/269.jpg,1
/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/270.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/271.jpg,1
/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/272.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/273.jpg,1
/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/274.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/275.jpg,1
/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/276.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/277.jpg,1
/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/278.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/279.jpg,1
/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/280.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/281.jpg,1
/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/282.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/283.jpg,1
/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/284.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/285.jpg,1
/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/286.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/287.jpg,1
/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/288.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/289.jpg,1
/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/290.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/291.jpg,1
/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/292.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/293.jpg,1
/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/294.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/295.jpg,1
/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/296.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/297.jpg,1
/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/298.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/299.jpg,1
/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/300.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/301.jpg,1
/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/302.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/303.jpg,1
/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/304.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/305.jpg,1
/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/306.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/307.jpg,1
/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/308.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/309.jpg,1
/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/310.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/311.jpg,1
/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/312.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/313.jpg,1
/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/314.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/315.jpg,1
/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/316.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/317.jpg,1
/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/318.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/319.jpg,1
/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/320.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/321.jpg,1
/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/322.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/323.jpg,1
/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/324.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/325.jpg,1
/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/326.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/327.jpg,1
/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/328.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/329.jpg,1
/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/330.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/331.jpg,1
/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/332.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/333.jpg,1
/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/334.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/335.jpg,1
/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/336.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/337.jpg,1
/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/338.jpg,/Users/jakub/Desktop/NASK_ZADANIE/data/agedb/imgs/339.jpg,1
